yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
1999,1999,Import,Azerbaijan,42,"Articles of leather, animal gut, harness, travel goods",Eastern Asia,Asia,372834
1999,1999,Import,Azerbaijan,42,"Articles of leather, animal gut, harness, travel goods",Eastern Europe,Europe,7580
1999,1999,Import,Azerbaijan,42,"Articles of leather, animal gut, harness, travel goods",Latin America and the Caribbean,Americas,599
1999,1999,Import,Azerbaijan,42,"Articles of leather, animal gut, harness, travel goods",Northern America,Americas,2782657
1999,1999,Import,Azerbaijan,42,"Articles of leather, animal gut, harness, travel goods",Northern Europe,Europe,16611
1999,1999,Import,Azerbaijan,42,"Articles of leather, animal gut, harness, travel goods",South-eastern Asia,Asia,5350
1999,1999,Import,Azerbaijan,42,"Articles of leather, animal gut, harness, travel goods",Southern Asia,Asia,2699
1999,1999,Import,Azerbaijan,42,"Articles of leather, animal gut, harness, travel goods",Southern Europe,Europe,4607
1999,1999,Import,Azerbaijan,42,"Articles of leather, animal gut, harness, travel goods",Western Asia,Asia,67452
1999,1999,Import,Azerbaijan,42,"Articles of leather, animal gut, harness, travel goods",Western Europe,Europe,28663
1999,1999,Import,Azerbaijan,42,"Articles of leather, animal gut, harness, travel goods",World,World,3317461
