yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2021,2021.0,Import,Armenia,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",237742063.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2021,2021.0,Import,Armenia,Cuba,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",47.0,,40.7696272,44.6736646,23.0131338,-80.8328748
2021,2021.0,Import,Armenia,Cyprus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10975.0,,40.7696272,44.6736646,34.9823018,33.1451285
2021,2021.0,Import,Armenia,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",243577.0,,40.7696272,44.6736646,49.7439047,15.3381061
2021,2021.0,Import,Armenia,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17632.0,,40.7696272,44.6736646,55.670249,10.3333283
2021,2021.0,Import,Armenia,Ecuador,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",92.0,,40.7696272,44.6736646,-1.3397668,-79.3666965
2021,2021.0,Import,Armenia,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",456.0,,40.7696272,44.6736646,58.7523778,25.3319078
2021,2021.0,Import,Armenia,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",49586.0,,40.7696272,44.6736646,63.2467777,25.9209164
2021,2021.0,Import,Armenia,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1244583.0,,40.7696272,44.6736646,46.603354,1.8883335
2021,2021.0,Import,Armenia,Djibouti,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33.0,,40.7696272,44.6736646,11.8145966,42.8453061
2021,2021.0,Import,Armenia,Georgia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",200131.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2021,2021.0,Import,Armenia,Gambia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31.0,,40.7696272,44.6736646,13.470062,-15.4900464
2021,2021.0,Import,Armenia,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22872482.0,,40.7696272,44.6736646,51.1638175,10.4478313
2021,2021.0,Import,Armenia,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1528.0,,40.7696272,44.6736646,38.9953683,21.9877132
2021,2021.0,Import,Armenia,Greenland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4.0,,40.7696272,44.6736646,77.6192349,-42.8125967
2021,2021.0,Import,Armenia,Honduras,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",43.0,,40.7696272,44.6736646,15.2572432,-86.0755145
2021,2021.0,Import,Armenia,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",707.0,,40.7696272,44.6736646,22.350627,114.1849161
2021,2021.0,Import,Armenia,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",672836.0,,40.7696272,44.6736646,47.1817585,19.5060937
2021,2021.0,Import,Armenia,Iceland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",36.0,,40.7696272,44.6736646,64.9841821,-18.1059013
2021,2021.0,Import,Armenia,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45845.0,,40.7696272,44.6736646,-2.4833826,117.8902853
2021,2021.0,Import,Armenia,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",748081.0,,40.7696272,44.6736646,32.6475314,54.5643516
2021,2021.0,Import,Armenia,Iraq,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4.0,,40.7696272,44.6736646,33.0955793,44.1749775
2021,2021.0,Import,Armenia,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",391.0,,40.7696272,44.6736646,52.865196,-7.9794599
2021,2021.0,Import,Armenia,Israel,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",63.0,,40.7696272,44.6736646,30.8124247,34.8594762
2021,2021.0,Import,Armenia,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3582720.0,,40.7696272,44.6736646,42.6384261,12.674297
2021,2021.0,Import,Armenia,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22862490.0,,40.7696272,44.6736646,36.5748441,139.2394179
2021,2021.0,Import,Armenia,Kazakhstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",172.0,,40.7696272,44.6736646,48.1012954,66.7780818
2021,2021.0,Import,Armenia,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",628.0,,40.7696272,44.6736646,31.1667049,36.941628
2021,2021.0,Import,Armenia,Dem. People's Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",852.0,,40.7696272,44.6736646,,
2021,2021.0,Import,Armenia,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6126463.0,,40.7696272,44.6736646,,
2021,2021.0,Import,Armenia,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14662.0,,40.7696272,44.6736646,56.8406494,24.7537645
2021,2021.0,Import,Armenia,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",256688.0,,40.7696272,44.6736646,55.3500003,23.7499997
2021,2021.0,Import,Armenia,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",97667.0,,40.7696272,44.6736646,49.8158683,6.1296751
2021,2021.0,Import,Armenia,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30233.0,,40.7696272,44.6736646,4.5693754,102.2656823
2021,2021.0,Import,Armenia,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",82.0,,40.7696272,44.6736646,35.8885993,14.4476911
2021,2021.0,Import,Armenia,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4640129.0,,40.7696272,44.6736646,23.6585116,-102.0077097
2021,2021.0,Import,Armenia,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",107893.0,,40.7696272,44.6736646,31.1728205,-7.3362482
2021,2021.0,Import,Armenia,Namibia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6.0,,40.7696272,44.6736646,-23.2335499,17.3231107
2021,2021.0,Import,Armenia,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1503868.0,,40.7696272,44.6736646,52.2434979,5.6343227
2021,2021.0,Import,Armenia,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37366.0,,40.7696272,44.6736646,-41.5000831,172.8344077
2021,2021.0,Import,Armenia,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5389.0,,40.7696272,44.6736646,60.5000209,9.0999715
2021,2021.0,Import,Armenia,Marshall Isds,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",494.0,,40.7696272,44.6736646,,
2021,2021.0,Import,Armenia,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",120.0,,40.7696272,44.6736646,12.7503486,122.7312101
2021,2021.0,Import,Armenia,Pitcairn,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15.0,,40.7696272,44.6736646,-25.0657719,-130.101782
2021,2021.0,Import,Armenia,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",721487.0,,40.7696272,44.6736646,52.215933,19.134422
2021,2021.0,Import,Armenia,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",485656.0,,40.7696272,44.6736646,39.6621648,-8.1353519
2021,2021.0,Import,Armenia,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",259802.0,,40.7696272,44.6736646,45.9852129,24.6859225
2021,2021.0,Import,Armenia,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",48363525.0,,40.7696272,44.6736646,64.6863136,97.7453061
2021,2021.0,Import,Armenia,Anguilla,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6601.0,,40.7696272,44.6736646,18.1954947,-63.0750234
2021,2021.0,Import,Armenia,San Marino,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",86.0,,40.7696272,44.6736646,43.9458623,12.458306
2021,2021.0,Import,Armenia,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",43.0,,40.7696272,44.6736646,25.6242618,42.3528328
2021,2021.0,Import,Armenia,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",216.0,,40.7696272,44.6736646,44.1534121,20.55144
2021,2021.0,Import,Armenia,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",660284.0,,40.7696272,44.6736646,22.3511148,78.6677428
2021,2021.0,Import,Armenia,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1500.0,,40.7696272,44.6736646,1.357107,103.8194992
2021,2021.0,Import,Armenia,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4334447.0,,40.7696272,44.6736646,48.7411522,19.4528646
2021,2021.0,Import,Armenia,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5289.0,,40.7696272,44.6736646,15.9266657,107.9650855
2021,2021.0,Import,Armenia,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5732.0,,40.7696272,44.6736646,45.8133113,14.4808369
2021,2021.0,Import,Armenia,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23228.0,,40.7696272,44.6736646,-28.8166236,24.991639
2021,2021.0,Import,Armenia,Zimbabwe,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2.0,,40.7696272,44.6736646,-18.4554963,29.7468414
2021,2021.0,Import,Armenia,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1405327.0,,40.7696272,44.6736646,39.3260685,-4.8379791
2021,2021.0,Import,Armenia,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3936727.0,,40.7696272,44.6736646,59.6749712,14.5208584
2021,2021.0,Import,Armenia,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",32965.0,,40.7696272,44.6736646,46.7985624,8.2319736
2021,2021.0,Import,Armenia,Syria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",716.0,,40.7696272,44.6736646,34.6401861,39.0494106
2021,2021.0,Import,Armenia,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1105539.0,,40.7696272,44.6736646,14.8971921,100.83273
2021,2021.0,Import,Armenia,Tokelau,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9.0,,40.7696272,44.6736646,-9.1676396,-171.819687
2021,2021.0,Import,Armenia,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",78631.0,,40.7696272,44.6736646,24.0002488,53.9994829
2021,2021.0,Import,Armenia,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",317.0,,40.7696272,44.6736646,33.8439408,9.400138
2021,2021.0,Import,Armenia,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",850887.0,,40.7696272,44.6736646,38.9597594,34.9249653
2021,2021.0,Import,Armenia,Turkmenistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",170.0,,40.7696272,44.6736646,39.3763807,59.3924609
2021,2021.0,Import,Armenia,Turks and Caicos Isds,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",111.0,,40.7696272,44.6736646,,
2021,2021.0,Import,Armenia,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58636.0,,40.7696272,44.6736646,49.4871968,31.2718321
2021,2021.0,Import,Armenia,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42.0,,40.7696272,44.6736646,41.6171214,21.7168387
2021,2021.0,Import,Armenia,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4461.0,,40.7696272,44.6736646,26.2540493,29.2675469
2021,2021.0,Import,Armenia,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4992786.0,,40.7696272,44.6736646,54.7023545,-3.2765753
2021,2021.0,Import,Armenia,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28839430.0,,40.7696272,44.6736646,39.7837304,-100.445882
2021,2021.0,Import,Armenia,Uzbekistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",116.0,,40.7696272,44.6736646,41.32373,63.9528098
2021,2021.0,Import,Armenia,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3857511.0,,40.7696272,44.6736646,,
