yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,Australia and New Zealand,Oceania,2609
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,Central Asia,Asia,8416
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,Eastern Asia,Asia,1718479
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,Eastern Europe,Europe,1085924
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,Latin America and the Caribbean,Americas,2532
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,Northern America,Americas,1137324
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,Northern Europe,Europe,160909
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,South-eastern Asia,Asia,39739
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,Southern Asia,Asia,36801
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,Southern Europe,Europe,438580
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,Sub-Saharan Africa,Africa,1789
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,Western Asia,Asia,2410685
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,Western Europe,Europe,1492248
2008,2008,Import,Georgia,96,Miscellaneous manufactured articles,World,World,10194632
