yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,3447,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,1917761,38.9597594,34.9249653,26.42921218083572,52.86847103284948
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,2279024,38.9597594,34.9249653,47.92172048214207,7.866753258497997
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,75111835,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Afghanistan, Afghanistan,252499,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Algeria, Algeria,1587478,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Azerbaijan, Azerbaijan,5681120,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Bahrain, Bahrain,77660,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Cyprus, Cyprus,1321978,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Djibouti, Djibouti,5919,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Georgia, Georgia,3202331,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Iraq, Iraq,6822343,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Israel, Israel,671718,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Jordan, Jordan,458543,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Kuwait, Kuwait,116412,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Lebanon, Lebanon,1658155,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Libya, Libya,1619627,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Malta, Malta,62326,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Mauritania, Mauritania,13800,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Morocco, Morocco,73597,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Oman, Oman,8687,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Pakistan, Pakistan,447097,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Qatar, Qatar,26835,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,1274301,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,466780,38.9597594,34.9249653,,
2009,2009,Export,Turkey,35,Albuminoidal substances; modified starches; glues; enzymes, Yemen, Yemen,86882,38.9597594,34.9249653,,
