yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1993,1993,Export,Cyprus,52,Cotton,Eastern Europe,Europe,195244
1993,1993,Export,Cyprus,52,Cotton,Northern Africa,Africa,5886
1993,1993,Export,Cyprus,52,Cotton,Northern America,Americas,30941
1993,1993,Export,Cyprus,52,Cotton,Northern Europe,Europe,116290
1993,1993,Export,Cyprus,52,Cotton,Southern Asia,Asia,31797
1993,1993,Export,Cyprus,52,Cotton,Southern Europe,Europe,1512277
1993,1993,Export,Cyprus,52,Cotton,Sub-Saharan Africa,Africa,1124892
1993,1993,Export,Cyprus,52,Cotton,Western Asia,Asia,1662477
1993,1993,Export,Cyprus,52,Cotton,Western Europe,Europe,158620
1993,1993,Export,Cyprus,52,Cotton,World,World,7823083
