yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Import,Comoros,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,South-eastern Asia,Asia,10639,-12.2045176,44.2832964,10.528384761701911,103.08333472012376
2015,2015,Import,Comoros,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Sub-Saharan Africa,Africa,110287,-12.2045176,44.2832964,6.06272746187266,22.727528470146083
2015,2015,Import,Comoros,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,121766,-12.2045176,44.2832964,,
2015,2015,Import,Comoros,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,United Arab Emirates, United Arab Emirates,838,-12.2045176,44.2832964,,
