yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,Central Asia,Asia,32671
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,Eastern Asia,Asia,1869158
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,Eastern Europe,Europe,34132
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,Latin America and the Caribbean,Americas,3887
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,Northern Africa,Africa,57078
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,Northern America,Americas,81179
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,Northern Europe,Europe,28540
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,South-eastern Asia,Asia,16560
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,Southern Asia,Asia,4333
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,Southern Europe,Europe,655377
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,Western Asia,Asia,55168
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,Western Europe,Europe,990040
1995,1995,Import,Algeria,91,Clocks and watches and parts thereof,World,World,3920545
