yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Export,Azerbaijan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,40491.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2006,2006.0,Export,Azerbaijan,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,25829.0,,40.3936294,47.7872508,32.3293809,-83.1137366
2006,2006.0,Export,Azerbaijan,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,5707.0,,40.3936294,47.7872508,32.6475314,54.5643516
2006,2006.0,Export,Azerbaijan,Kazakhstan,35.0,Albuminoidal substances; modified starches; glues; enzymes,4499.0,,40.3936294,47.7872508,48.1012954,66.7780818
2006,2006.0,Export,Azerbaijan,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,977.0,,40.3936294,47.7872508,64.6863136,97.7453061
2006,2006.0,Export,Azerbaijan,Turkey,35.0,Albuminoidal substances; modified starches; glues; enzymes,540.0,,40.3936294,47.7872508,38.9597594,34.9249653
2006,2006.0,Export,Azerbaijan,Uzbekistan,35.0,Albuminoidal substances; modified starches; glues; enzymes,2940.0,,40.3936294,47.7872508,41.32373,63.9528098
