yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2020,2020,Re-Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,4953,30.3308401,71.247499,37.977378106878206,73.97804075806764
2020,2020,Re-Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,4614,30.3308401,71.247499,10.528384761701911,103.08333472012376
2020,2020,Re-Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,1616,30.3308401,71.247499,6.06272746187266,22.727528470146083
2020,2020,Re-Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,16,30.3308401,71.247499,47.92172048214207,7.866753258497997
2020,2020,Re-Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,11201,30.3308401,71.247499,,
