yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2017,2017,Export,Turkey,World,39,Plastics and articles thereof,5837607416,38.9597594,34.9249653,-36.8535712,174.7456809
2017,2017,Export,Turkey,Afghanistan,39,Plastics and articles thereof,8907870,38.9597594,34.9249653,33.7680065,66.2385139
2017,2017,Export,Turkey,Albania,39,Plastics and articles thereof,18579742,38.9597594,34.9249653,41.000028,19.9999619
2017,2017,Export,Turkey,Algeria,39,Plastics and articles thereof,136375000,38.9597594,34.9249653,28.0000272,2.9999825
2017,2017,Export,Turkey,American Samoa,39,Plastics and articles thereof,20263,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Andorra,39,Plastics and articles thereof,528,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Angola,39,Plastics and articles thereof,4731256,38.9597594,34.9249653,-11.8775768,17.5691241
2017,2017,Export,Turkey,Antigua and Barbuda,39,Plastics and articles thereof,160913,38.9597594,34.9249653,17.2234721,-61.9554608
2017,2017,Export,Turkey,Azerbaijan,39,Plastics and articles thereof,120306720,38.9597594,34.9249653,40.3936294,47.7872508
2017,2017,Export,Turkey,Argentina,39,Plastics and articles thereof,2940736,38.9597594,34.9249653,-34.9964963,-64.9672817
2017,2017,Export,Turkey,Australia,39,Plastics and articles thereof,14877050,38.9597594,34.9249653,-24.7761086,134.755
2017,2017,Export,Turkey,Austria,39,Plastics and articles thereof,30764033,38.9597594,34.9249653,47.59397,14.12456
2017,2017,Export,Turkey,Bahamas,39,Plastics and articles thereof,345118,38.9597594,34.9249653,24.7736546,-78.0000547
2017,2017,Export,Turkey,Bahrain,39,Plastics and articles thereof,8504484,38.9597594,34.9249653,26.1551249,50.5344606
2017,2017,Export,Turkey,Bangladesh,39,Plastics and articles thereof,12554820,38.9597594,34.9249653,24.4769288,90.2934413
2017,2017,Export,Turkey,Barbados,39,Plastics and articles thereof,268985,38.9597594,34.9249653,13.1500331,-59.5250305
2017,2017,Export,Turkey,Belgium,39,Plastics and articles thereof,131442282,38.9597594,34.9249653,50.6402809,4.6667145
2017,2017,Export,Turkey,Bermuda,39,Plastics and articles thereof,1027,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Bolivia (Plurinational State of),39,Plastics and articles thereof,642102,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Bosnia Herzegovina,39,Plastics and articles thereof,31663981,38.9597594,34.9249653,44.3053476,17.5961467
2017,2017,Export,Turkey,Botswana,39,Plastics and articles thereof,19716,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Brazil,39,Plastics and articles thereof,16133299,38.9597594,34.9249653,-10.3333333,-53.2
2017,2017,Export,Turkey,Belize,39,Plastics and articles thereof,1858,38.9597594,34.9249653,16.8259793,-88.7600927
2017,2017,Export,Turkey,Br. Indian Ocean Terr.,39,Plastics and articles thereof,158,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Br. Virgin Isds,39,Plastics and articles thereof,1437,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Brunei Darussalam,39,Plastics and articles thereof,110684,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Bulgaria,39,Plastics and articles thereof,228154239,38.9597594,34.9249653,42.6073975,25.4856617
2017,2017,Export,Turkey,Myanmar,39,Plastics and articles thereof,4649,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Burundi,39,Plastics and articles thereof,5649,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Belarus,39,Plastics and articles thereof,14208582,38.9597594,34.9249653,53.4250605,27.6971358
2017,2017,Export,Turkey,Cambodia,39,Plastics and articles thereof,277022,38.9597594,34.9249653,12.5433216,104.8144914
2017,2017,Export,Turkey,Cameroon,39,Plastics and articles thereof,4851088,38.9597594,34.9249653,4.6125522,13.1535811
2017,2017,Export,Turkey,Canada,39,Plastics and articles thereof,12116663,38.9597594,34.9249653,61.0666922,-107.991707
2017,2017,Export,Turkey,Cabo Verde,39,Plastics and articles thereof,51624,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Cayman Isds,39,Plastics and articles thereof,19533,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Central African Rep.,39,Plastics and articles thereof,73718,38.9597594,34.9249653,,
2017,2017,Export,Turkey,Sri Lanka,39,Plastics and articles thereof,5068933,38.9597594,34.9249653,7.5554942,80.7137847
2017,2017,Export,Turkey,Chad,39,Plastics and articles thereof,724949,38.9597594,34.9249653,,
