yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2003,2003.0,Export,Armenia,World,81.0,Other base metals; cermets; articles thereof,2956737.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2003,2003.0,Export,Armenia,Germany,81.0,Other base metals; cermets; articles thereof,2941427.0,,40.7696272,44.6736646,51.1638175,10.4478313
2003,2003.0,Export,Armenia,Russian Federation,81.0,Other base metals; cermets; articles thereof,5000.0,,40.7696272,44.6736646,64.6863136,97.7453061
2003,2003.0,Export,Armenia,Switzerland,81.0,Other base metals; cermets; articles thereof,10310.0,,40.7696272,44.6736646,46.7985624,8.2319736
