yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,Australia and New Zealand,Oceania,147800
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,Eastern Asia,Asia,293789
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,Eastern Europe,Europe,69119
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,Latin America and the Caribbean,Americas,519651
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,Northern Africa,Africa,8706260
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,Northern America,Americas,3472547
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,Northern Europe,Europe,15408300
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,South-eastern Asia,Asia,1004275
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,Southern Asia,Asia,13959
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,Southern Europe,Europe,1249028
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,Sub-Saharan Africa,Africa,164078
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,Western Asia,Asia,2382744
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,Western Europe,Europe,5736755
2003,2003,Import,Jordan,21,Miscellaneous edible preparations,World,World,45007530
