yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2010,2010,Export,Comoros,76,Aluminum and articles thereof,Sub-Saharan Africa,Africa,1278610
2010,2010,Export,Comoros,76,Aluminum and articles thereof,Western Europe,Europe,202
2010,2010,Export,Comoros,76,Aluminum and articles thereof,World,World,1278812
