yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2010,2010,Re-Import,Georgia,9,"Coffee, tea, maté and spices",Eastern Europe,Europe,27000
2010,2010,Re-Import,Georgia,9,"Coffee, tea, maté and spices",World,World,27000
