yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2013,2013,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,Northern America,Americas,38941,31.17,-7.33,43.897683433510366,-100.08947125585888
2013,2013,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,Southern Europe,Europe,100024,31.17,-7.33,40.12399607988535,20.742583178432696
2013,2013,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,Sub-Saharan Africa,Africa,78270280,31.17,-7.33,6.06272746187266,22.727528470146083
2013,2013,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,Western Europe,Europe,25718,31.17,-7.33,47.92172048214207,7.866753258497997
2013,2013,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,World,World,79195108,31.17,-7.33,,
2013,2013,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,Algeria, Algeria,286,31.17,-7.33,,
2013,2013,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,Mauritania, Mauritania,751798,31.17,-7.33,,
2013,2013,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,United Arab Emirates, United Arab Emirates,8061,31.17,-7.33,,
