yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Import,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,549420,16.3471243,47.8915271,37.977378106878206,73.97804075806764
2011,2011,Import,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Africa,Africa,208038,16.3471243,47.8915271,19.569604022535763,12.47761721199581
2011,2011,Import,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,339927,16.3471243,47.8915271,43.897683433510366,-100.08947125585888
2011,2011,Import,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,385157,16.3471243,47.8915271,59.36075159783851,25.01346951967388
2011,2011,Import,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,34453,16.3471243,47.8915271,10.528384761701911,103.08333472012376
2011,2011,Import,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,47782,16.3471243,47.8915271,25.499703063807168,75.5024015339642
2011,2011,Import,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,161710,16.3471243,47.8915271,40.12399607988535,20.742583178432696
2011,2011,Import,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,51816,16.3471243,47.8915271,26.42921218083572,52.86847103284948
2011,2011,Import,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,277219,16.3471243,47.8915271,47.92172048214207,7.866753258497997
2011,2011,Import,Yemen,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,4872126,16.3471243,47.8915271,,
