yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2021,2021,Re-Import,Azerbaijan,44,Wood and articles of wood; wood charcoal,World,World,12820,40.3936294,47.7872508,,
2021,2021,Re-Import,Azerbaijan,44,Wood and articles of wood; wood charcoal,Azerbaijan, Azerbaijan,12820,40.3936294,47.7872508,,
