yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Export,State of Palestine,World,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,833129.0,,31.46242095,34.262716572130714,-36.8535712,174.7456809
2010,2010.0,Export,State of Palestine,China,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,11325.0,,31.46242095,34.262716572130714,35.000074,104.999927
2010,2010.0,Export,State of Palestine,France,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,11929.0,,31.46242095,34.262716572130714,46.603354,1.8883335
2010,2010.0,Export,State of Palestine,Iraq,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,521.0,,31.46242095,34.262716572130714,33.0955793,44.1749775
2010,2010.0,Export,State of Palestine,Israel,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,783474.0,,31.46242095,34.262716572130714,30.8124247,34.8594762
2010,2010.0,Export,State of Palestine,Japan,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2147.0,,31.46242095,34.262716572130714,36.5748441,139.2394179
2010,2010.0,Export,State of Palestine,Jordan,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,20733.0,,31.46242095,34.262716572130714,31.1667049,36.941628
2010,2010.0,Export,State of Palestine,Turkey,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,3000.0,,31.46242095,34.262716572130714,38.9597594,34.9249653
