yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2011,2011,Import,Cyprus,65,Headgear and parts thereof,Australia and New Zealand,Oceania,4038
2011,2011,Import,Cyprus,65,Headgear and parts thereof,Eastern Asia,Asia,1011362
2011,2011,Import,Cyprus,65,Headgear and parts thereof,Eastern Europe,Europe,930
2011,2011,Import,Cyprus,65,Headgear and parts thereof,Latin America and the Caribbean,Americas,1431
2011,2011,Import,Cyprus,65,Headgear and parts thereof,Northern America,Americas,15782
2011,2011,Import,Cyprus,65,Headgear and parts thereof,Northern Europe,Europe,467239
2011,2011,Import,Cyprus,65,Headgear and parts thereof,South-eastern Asia,Asia,14121
2011,2011,Import,Cyprus,65,Headgear and parts thereof,Southern Asia,Asia,21639
2011,2011,Import,Cyprus,65,Headgear and parts thereof,Southern Europe,Europe,1610824
2011,2011,Import,Cyprus,65,Headgear and parts thereof,Sub-Saharan Africa,Africa,440
2011,2011,Import,Cyprus,65,Headgear and parts thereof,Western Asia,Asia,182
2011,2011,Import,Cyprus,65,Headgear and parts thereof,Western Europe,Europe,312891
2011,2011,Import,Cyprus,65,Headgear and parts thereof,World,World,3554248
