yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Import,State of Palestine,World,81.0,Other base metals; cermets; articles thereof,14045.0,,31.46242095,34.262716572130714,-36.8535712,174.7456809
2010,2010.0,Import,State of Palestine,Belgium,81.0,Other base metals; cermets; articles thereof,10041.0,,31.46242095,34.262716572130714,50.6402809,4.6667145
2010,2010.0,Import,State of Palestine,China,81.0,Other base metals; cermets; articles thereof,3331.0,,31.46242095,34.262716572130714,35.000074,104.999927
2010,2010.0,Import,State of Palestine,Germany,81.0,Other base metals; cermets; articles thereof,673.0,,31.46242095,34.262716572130714,51.1638175,10.4478313
