yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Australia and New Zealand,Oceania,1
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Central Asia,Asia,4780
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Eastern Asia,Asia,10
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Eastern Europe,Europe,291692
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Latin America and the Caribbean,Americas,53
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Northern Africa,Africa,83
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Northern America,Americas,90
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Northern Europe,Europe,323000
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Southern Asia,Asia,29
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Southern Europe,Europe,964
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Sub-Saharan Africa,Africa,148
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Western Asia,Asia,112183
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,Western Europe,Europe,597333
2014,2014,Export,Georgia,96,Miscellaneous manufactured articles,World,World,2223608
