yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,Northern America,Americas,41976,31.1728205,-7.3362482,43.897683433510366,-100.08947125585888
2010,2010,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,Northern Europe,Europe,1879,31.1728205,-7.3362482,59.36075159783851,25.01346951967388
2010,2010,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,Southern Europe,Europe,30301,31.1728205,-7.3362482,40.12399607988535,20.742583178432696
2010,2010,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,Sub-Saharan Africa,Africa,32040457,31.1728205,-7.3362482,6.06272746187266,22.727528470146083
2010,2010,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,Western Europe,Europe,684,31.1728205,-7.3362482,47.92172048214207,7.866753258497997
2010,2010,Export,Morocco,11,Products of the milling industry; malt; starches; inulin,World,World,32967047,31.1728205,-7.3362482,,
