yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2021,2021,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,53669,31.1728205,-7.3362482,37.977378106878206,73.97804075806764
2021,2021,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,249,31.1728205,-7.3362482,51.67568633314729,27.673469819741847
2021,2021,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,9138,31.1728205,-7.3362482,43.897683433510366,-100.08947125585888
2021,2021,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,133731,31.1728205,-7.3362482,59.36075159783851,25.01346951967388
2021,2021,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,1937959,31.1728205,-7.3362482,40.12399607988535,20.742583178432696
2021,2021,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,142437,31.1728205,-7.3362482,26.42921218083572,52.86847103284948
2021,2021,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,2918460,31.1728205,-7.3362482,47.92172048214207,7.866753258497997
2021,2021,Import,Morocco,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,5195649,31.1728205,-7.3362482,,
