yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2004,2004,Import,Malta,11,Products of the milling industry; malt; starches; inulin,Australia and New Zealand,Oceania,10165,35.8885993,14.4476911,-16.85099460447687,133.4130365630627
2004,2004,Import,Malta,11,Products of the milling industry; malt; starches; inulin,Eastern Asia,Asia,25816,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2004,2004,Import,Malta,11,Products of the milling industry; malt; starches; inulin,Eastern Europe,Europe,33272,35.8885993,14.4476911,51.67568633314729,27.673469819741847
2004,2004,Import,Malta,11,Products of the milling industry; malt; starches; inulin,Latin America and the Caribbean,Americas,1550,35.8885993,14.4476911,17.925141963241547,-78.01492950057497
2004,2004,Import,Malta,11,Products of the milling industry; malt; starches; inulin,Northern Europe,Europe,1145166,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2004,2004,Import,Malta,11,Products of the milling industry; malt; starches; inulin,Southern Europe,Europe,1835796,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2004,2004,Import,Malta,11,Products of the milling industry; malt; starches; inulin,Western Asia,Asia,7340,35.8885993,14.4476911,26.42921218083572,52.86847103284948
2004,2004,Import,Malta,11,Products of the milling industry; malt; starches; inulin,Western Europe,Europe,1859257,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2004,2004,Import,Malta,11,Products of the milling industry; malt; starches; inulin,World,World,4940009,35.8885993,14.4476911,,
