yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2006,2006,Import,Azerbaijan,61,"Articles of apparel and clothing accessories, knitted or crocheted",Eastern Asia,Asia,755386
2006,2006,Import,Azerbaijan,61,"Articles of apparel and clothing accessories, knitted or crocheted",Eastern Europe,Europe,105697
2006,2006,Import,Azerbaijan,61,"Articles of apparel and clothing accessories, knitted or crocheted",Latin America and the Caribbean,Americas,481
2006,2006,Import,Azerbaijan,61,"Articles of apparel and clothing accessories, knitted or crocheted",Northern America,Americas,8718
2006,2006,Import,Azerbaijan,61,"Articles of apparel and clothing accessories, knitted or crocheted",Northern Europe,Europe,196984
2006,2006,Import,Azerbaijan,61,"Articles of apparel and clothing accessories, knitted or crocheted",South-eastern Asia,Asia,53430
2006,2006,Import,Azerbaijan,61,"Articles of apparel and clothing accessories, knitted or crocheted",Southern Asia,Asia,307418
2006,2006,Import,Azerbaijan,61,"Articles of apparel and clothing accessories, knitted or crocheted",Southern Europe,Europe,193823
2006,2006,Import,Azerbaijan,61,"Articles of apparel and clothing accessories, knitted or crocheted",Western Asia,Asia,722930
2006,2006,Import,Azerbaijan,61,"Articles of apparel and clothing accessories, knitted or crocheted",Western Europe,Europe,260964
2006,2006,Import,Azerbaijan,61,"Articles of apparel and clothing accessories, knitted or crocheted",World,World,2755610
