yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2019,2019,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,371624,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2019,2019,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,18,40.7696272,44.6736646,59.36075159783851,25.01346951967388
2019,2019,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,1190,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2019,2019,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,392156,40.7696272,44.6736646,,
2019,2019,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes, Georgia, Georgia,17644,40.7696272,44.6736646,,
2019,2019,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes, Iraq, Iraq,1180,40.7696272,44.6736646,,
2019,2019,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,247,40.7696272,44.6736646,,
