yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Australia and New Zealand,Oceania,723
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Central Asia,Asia,1630835
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Eastern Asia,Asia,202175
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Eastern Europe,Europe,319022
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Latin America and the Caribbean,Americas,15542
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Northern Africa,Africa,500633
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Northern America,Americas,1322472
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Northern Europe,Europe,1816159
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",South-eastern Asia,Asia,223092
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Southern Asia,Asia,39248
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Southern Europe,Europe,4872717
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Sub-Saharan Africa,Africa,170325
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Western Asia,Asia,23188
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",Western Europe,Europe,2166228
2001,2001,Export,Cyprus,85,"Electrical, electronic equipment",World,World,26398971
