yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2014.0,2014.0,Export,Azerbaijan,1.0,Animals; live,World,World,124340.0,40.3936294,47.7872508,,,12014Azerbaijan,World,World,52367902.0
2014.0,2014.0,Export,Azerbaijan,2.0,Meat and edible meat offal,World,World,172382.0,40.3936294,47.7872508,,,22014Azerbaijan,World,World,19460509.0
2014.0,2014.0,Export,Azerbaijan,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",World,World,2215043.0,40.3936294,47.7872508,,,42014Azerbaijan,World,World,69068035.0
2014.0,2014.0,Export,Azerbaijan,5.0,Animal originated products; not elsewhere specified or included,World,World,794324.0,40.3936294,47.7872508,,,52014Azerbaijan,World,World,187258.0
2014.0,2014.0,Export,Azerbaijan,6.0,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",World,World,74363.0,40.3936294,47.7872508,,,62014Azerbaijan,World,World,14163527.0
2014.0,2014.0,Export,Azerbaijan,7.0,Vegetables and certain roots and tubers; edible,World,World,98919166.0,40.3936294,47.7872508,,,72014Azerbaijan,World,World,14565588.0
2014.0,2014.0,Export,Azerbaijan,8.0,"Fruit and nuts, edible; peel of citrus fruit or melons",World,World,192165323.0,40.3936294,47.7872508,,,82014Azerbaijan,World,World,10614731.0
2014.0,2014.0,Export,Azerbaijan,9.0,"Coffee, tea, mate and spices",World,World,31263368.0,40.3936294,47.7872508,,,92014Azerbaijan,World,World,20137762.0
2014.0,2014.0,Export,Azerbaijan,10.0,Cereals,World,World,20477.0,40.3936294,47.7872508,,,102014Azerbaijan,World,World,339287409.0
2014.0,2014.0,Export,Azerbaijan,11.0,"Products of the milling industry; malt, starches, inulin, wheat gluten",World,World,136141.0,40.3936294,47.7872508,,,112014Azerbaijan,World,World,15549025.0
2014.0,2014.0,Export,Azerbaijan,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",World,World,5362979.0,40.3936294,47.7872508,,,122014Azerbaijan,World,World,11966666.0
2014.0,2014.0,Export,Azerbaijan,13.0,"Lac; gums, resins and other vegetable saps and extracts",World,World,3069100.0,40.3936294,47.7872508,,,132014Azerbaijan,World,World,353220.0
2014.0,2014.0,Export,Azerbaijan,14.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included,World,World,95337.0,40.3936294,47.7872508,,,142014Azerbaijan,World,World,392336.0
2014.0,2014.0,Export,Azerbaijan,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,World,World,190334702.0,40.3936294,47.7872508,,,152014Azerbaijan,World,World,88109964.0
2014.0,2014.0,Export,Azerbaijan,16.0,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",World,World,7914966.0,40.3936294,47.7872508,,,162014Azerbaijan,World,World,13884898.0
2014.0,2014.0,Export,Azerbaijan,17.0,Sugars and sugar confectionery,World,World,221378555.0,40.3936294,47.7872508,,,172014Azerbaijan,World,World,236871470.0
2014.0,2014.0,Export,Azerbaijan,18.0,Cocoa and cocoa preparations,World,World,11868214.0,40.3936294,47.7872508,,,182014Azerbaijan,World,World,43250956.0
2014.0,2014.0,Export,Azerbaijan,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",World,World,2556400.0,40.3936294,47.7872508,,,192014Azerbaijan,World,World,49646873.0
2014.0,2014.0,Export,Azerbaijan,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",World,World,17143226.0,40.3936294,47.7872508,,,202014Azerbaijan,World,World,26349464.0
2014.0,2014.0,Export,Azerbaijan,21.0,Miscellaneous edible preparations,World,World,3838140.0,40.3936294,47.7872508,,,212014Azerbaijan,World,World,26011644.0
2014.0,2014.0,Export,Azerbaijan,22.0,"Beverages, spirits and vinegar",World,World,31875399.0,40.3936294,47.7872508,,,222014Azerbaijan,World,World,70978565.0
2014.0,2014.0,Export,Azerbaijan,23.0,"Food industries, residues and wastes thereof; prepared animal fodder",World,World,6721108.0,40.3936294,47.7872508,,,232014Azerbaijan,World,World,22607530.0
