yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",Australia and New Zealand,Oceania,6444
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",Eastern Asia,Asia,322
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",Eastern Europe,Europe,75034
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",Latin America and the Caribbean,Americas,5638
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",Northern Africa,Africa,197997
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",Northern America,Americas,150698
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",Northern Europe,Europe,87493706
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",South-eastern Asia,Asia,165062
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",Southern Europe,Europe,642565
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",Sub-Saharan Africa,Africa,63811
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",Western Asia,Asia,9302
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",Western Europe,Europe,3392290
2000,2000,Re-Export,Cyprus,87,"Vehicles other than railway, tramway",World,World,92931748
