yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2006,2006,Import,Georgia,72,Iron and steel,Australia and New Zealand,Oceania,13806
2006,2006,Import,Georgia,72,Iron and steel,Central Asia,Asia,2303766
2006,2006,Import,Georgia,72,Iron and steel,Eastern Asia,Asia,280601
2006,2006,Import,Georgia,72,Iron and steel,Eastern Europe,Europe,55755978
2006,2006,Import,Georgia,72,Iron and steel,Northern America,Americas,4197
2006,2006,Import,Georgia,72,Iron and steel,Northern Europe,Europe,710481
2006,2006,Import,Georgia,72,Iron and steel,Southern Europe,Europe,207200
2006,2006,Import,Georgia,72,Iron and steel,Western Asia,Asia,12919844
2006,2006,Import,Georgia,72,Iron and steel,Western Europe,Europe,1230721
2006,2006,Import,Georgia,72,Iron and steel,World,World,74665231
