,rtTitle,ptTitle,rgDesc,TradeValue
0,Algeria,Afghanistan,Export,91.0
1,Algeria,Afghanistan,Import,46935.0
2,Algeria,Armenia,Export,75.0
3,Algeria,Armenia,Import,109109.0
4,Algeria,Azerbaijan,Export,147405.0
5,Algeria,Azerbaijan,Import,119977.0
6,Algeria,Bahrain,Export,127897.0
7,Algeria,Bahrain,Import,85782922.0
8,Algeria,Comoros,Import,202569.0
9,Algeria,Cyprus,Export,3265511.0
10,Algeria,Cyprus,Import,31532719.0
11,Algeria,Georgia,Export,668171.0
12,Algeria,Georgia,Import,790297.0
13,Algeria,Iraq,Export,360139.0
14,Algeria,Iraq,Import,146763.0
15,Algeria,Jordan,Export,55650442.0
16,Algeria,Jordan,Import,147906527.0
17,Algeria,Kuwait,Export,220861.0
18,Algeria,Kuwait,Import,17052744.0
19,Algeria,Lebanon,Export,17862064.0
20,Algeria,Lebanon,Import,43791503.0
21,Algeria,Libya,Export,31053245.0
22,Algeria,Libya,Import,183.0
23,Algeria,Malta,Export,56347709.0
24,Algeria,Malta,Import,29391380.0
25,Algeria,Mauritania,Export,38522386.0
26,Algeria,Mauritania,Import,231434.0
27,Algeria,Morocco,Export,499056204.0
28,Algeria,Morocco,Import,269640558.0
29,Algeria,Oman,Export,26333.0
30,Algeria,Oman,Import,74626536.0
31,Algeria,Pakistan,Export,67633.0
32,Algeria,Pakistan,Import,26953746.0
33,Algeria,Qatar,Export,1750979.0
34,Algeria,Qatar,Import,79060934.0
35,Algeria,Saudi Arabia,Export,7604701.0
36,Algeria,Saudi Arabia,Import,646461204.0
37,Algeria,State of Palestine,Import,2015566.0
38,Algeria,Syria,Export,5465764.0
39,Algeria,Syria,Import,23185996.0
40,Algeria,Turkey,Export,1344187410.0
41,Algeria,Turkey,Import,1935230606.0
42,Algeria,United Arab Emirates,Export,20028665.0
43,Algeria,United Arab Emirates,Import,324338043.0
44,Algeria,World,Export,29992101471.0
45,Algeria,World,Import,47090683589.0
46,Algeria,Yemen,Import,43436.0
