rtTitle,Subregion,rgDesc,TradeValue
Bahrain,Afghanistan,Export,50181
Bahrain,Afghanistan,Import,234567
Bahrain,Algeria,Export,8659456
Bahrain,Algeria,Import,8856
Bahrain,Algeria,Re-Export,55822
Bahrain,Cyprus,Export,957772
Bahrain,Cyprus,Import,2227014
Bahrain,Cyprus,Re-Export,3580
Bahrain,Djibouti,Export,71266
Bahrain,Djibouti,Import,1068044
Bahrain,Iraq,Export,1156685
Bahrain,Iraq,Import,681487
Bahrain,Iraq,Re-Export,362423
Bahrain,Jordan,Export,45211501
Bahrain,Jordan,Import,7159744
Bahrain,Jordan,Re-Export,1667988
Bahrain,Kuwait,Export,83270748
Bahrain,Kuwait,Import,57358151
Bahrain,Kuwait,Re-Export,22010281
Bahrain,Lebanon,Export,4158841
Bahrain,Lebanon,Import,6686700
Bahrain,Lebanon,Re-Export,61532
Bahrain,Libya,Export,4684758
Bahrain,Libya,Import,14430
Bahrain,Libya,Re-Export,92960
Bahrain,Malta,Export,418292
Bahrain,Malta,Import,1884909
Bahrain,Mauritania,Export,30856
Bahrain,Mauritania,Import,44958
Bahrain,Morocco,Export,53941710
Bahrain,Morocco,Import,1215119
Bahrain,Morocco,Re-Export,109750
Bahrain,Oman,Export,40553575
Bahrain,Oman,Import,25242900
Bahrain,Oman,Re-Export,1939416
Bahrain,Pakistan,Export,20105311
Bahrain,Pakistan,Import,47414217
Bahrain,Pakistan,Re-Export,1787717
Bahrain,Qatar,Export,114908364
Bahrain,Qatar,Import,39163278
Bahrain,Qatar,Re-Export,17741945
Bahrain,Saudi Arabia,Export,710105279
Bahrain,Saudi Arabia,Import,426581367
Bahrain,Saudi Arabia,Re-Export,118752048
Bahrain,State of Palestine,Export,971
Bahrain,State of Palestine,Import,2098
Bahrain,State of Palestine,Re-Export,971
Bahrain,United Arab Emirates,Export,187894229
Bahrain,United Arab Emirates,Import,256349752
Bahrain,United Arab Emirates,Re-Export,26356049
Bahrain,World,Export,13589085757
Bahrain,World,Import,10898470085
Bahrain,World,Re-Export,274731540
Bahrain,Yemen,Export,6810476
Bahrain,Yemen,Import,81043
Bahrain,Yemen,Re-Export,285654
