yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2015,2015,Import,Algeria,30,Pharmaceutical products,Australia and New Zealand,Oceania,954724
2015,2015,Import,Algeria,30,Pharmaceutical products,Eastern Asia,Asia,32639089
2015,2015,Import,Algeria,30,Pharmaceutical products,Eastern Europe,Europe,7658218
2015,2015,Import,Algeria,30,Pharmaceutical products,Latin America and the Caribbean,Americas,14355641
2015,2015,Import,Algeria,30,Pharmaceutical products,Northern Africa,Africa,7425856
2015,2015,Import,Algeria,30,Pharmaceutical products,Northern America,Americas,99359497
2015,2015,Import,Algeria,30,Pharmaceutical products,Northern Europe,Europe,188456605
2015,2015,Import,Algeria,30,Pharmaceutical products,South-eastern Asia,Asia,5097843
2015,2015,Import,Algeria,30,Pharmaceutical products,Southern Asia,Asia,469
2015,2015,Import,Algeria,30,Pharmaceutical products,Southern Europe,Europe,211005179
2015,2015,Import,Algeria,30,Pharmaceutical products,Sub-Saharan Africa,Africa,552898
2015,2015,Import,Algeria,30,Pharmaceutical products,Western Asia,Asia,11147380
2015,2015,Import,Algeria,30,Pharmaceutical products,Western Europe,Europe,1184925234
2015,2015,Import,Algeria,30,Pharmaceutical products,World,World,1977650358
