yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2002,2002.0,Export,Saudi Arabia,World,11.0,Products of the milling industry; malt; starches; inulin,830934.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2002,2002.0,Export,Saudi Arabia,Ethiopia,11.0,Products of the milling industry; malt; starches; inulin,43467.0,,25.6242618,42.3528328,10.2116702,38.6521203
2002,2002.0,Export,Saudi Arabia,Malta,11.0,Products of the milling industry; malt; starches; inulin,574667.0,,25.6242618,42.3528328,35.8885993,14.4476911
2002,2002.0,Export,Saudi Arabia,United Arab Emirates,11.0,Products of the milling industry; malt; starches; inulin,111733.0,,25.6242618,42.3528328,24.0002488,53.9994829
2002,2002.0,Export,Saudi Arabia,Egypt,11.0,Products of the milling industry; malt; starches; inulin,61867.0,,25.6242618,42.3528328,26.2540493,29.2675469
2002,2002.0,Export,Saudi Arabia,Yemen,11.0,Products of the milling industry; malt; starches; inulin,39200.0,,25.6242618,42.3528328,16.3471243,47.8915271
