rtTitle,Subregion,rgDesc,TradeValue
Saudi Arabia,Afghanistan,Export,661601
Saudi Arabia,Afghanistan,Import,591398
Saudi Arabia,Algeria,Export,6358071
Saudi Arabia,Algeria,Import,139961
Saudi Arabia,Algeria,Re-Export,903629
Saudi Arabia,Armenia,Import,192608
Saudi Arabia,Azerbaijan,Export,209123
Saudi Arabia,Azerbaijan,Import,385807
Saudi Arabia,Azerbaijan,Re-Export,77548
Saudi Arabia,Bahrain,Export,179326363
Saudi Arabia,Bahrain,Import,200542205
Saudi Arabia,Bahrain,Re-Export,26120588
Saudi Arabia,Comoros,Export,432260
Saudi Arabia,Comoros,Re-Export,419491
Saudi Arabia,Cyprus,Export,16829403
Saudi Arabia,Cyprus,Import,9662240
Saudi Arabia,Cyprus,Re-Export,211070
Saudi Arabia,Djibouti,Export,4132397
Saudi Arabia,Djibouti,Import,3681957
Saudi Arabia,Djibouti,Re-Export,2844796
Saudi Arabia,Iraq,Export,776854
Saudi Arabia,Iraq,Re-Export,735164
Saudi Arabia,Israel,Import,196345
Saudi Arabia,Jordan,Export,91782341
Saudi Arabia,Jordan,Import,85955552
Saudi Arabia,Jordan,Re-Export,7262408
Saudi Arabia,Kuwait,Export,439444555
Saudi Arabia,Kuwait,Import,69135368
Saudi Arabia,Kuwait,Re-Export,28623816
Saudi Arabia,Lebanon,Export,62029294
Saudi Arabia,Lebanon,Import,92945945
Saudi Arabia,Lebanon,Re-Export,4802542
Saudi Arabia,Libya,Export,2675939
Saudi Arabia,Libya,Import,763514
Saudi Arabia,Libya,Re-Export,974796
Saudi Arabia,Malta,Export,23818056
Saudi Arabia,Malta,Import,3659297
Saudi Arabia,Malta,Re-Export,61948
Saudi Arabia,Mauritania,Export,2478078
Saudi Arabia,Mauritania,Import,15962
Saudi Arabia,Mauritania,Re-Export,2226122
Saudi Arabia,Morocco,Export,94288094
Saudi Arabia,Morocco,Import,53716021
Saudi Arabia,Morocco,Re-Export,3560255
Saudi Arabia,Oman,Export,116684271
Saudi Arabia,Oman,Import,52011115
Saudi Arabia,Oman,Re-Export,2607254
Saudi Arabia,Pakistan,Export,145808062
Saudi Arabia,Pakistan,Import,153710702
Saudi Arabia,Pakistan,Re-Export,4083149
Saudi Arabia,Qatar,Export,154365524
Saudi Arabia,Qatar,Import,62497440
Saudi Arabia,Qatar,Re-Export,16630393
Saudi Arabia,United Arab Emirates,Export,635731124
Saudi Arabia,United Arab Emirates,Import,350149170
Saudi Arabia,United Arab Emirates,Re-Export,55295654
Saudi Arabia,World,Export,48941987196
Saudi Arabia,World,Import,28001382349
Saudi Arabia,World,Re-Export,468664312
Saudi Arabia,Yemen,Export,79494652
Saudi Arabia,Yemen,Import,36086569
Saudi Arabia,Yemen,Re-Export,36194285
