yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Export,Azerbaijan,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,28459.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2010,2010.0,Export,Azerbaijan,France,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,8400.0,,40.3936294,47.7872508,46.603354,1.8883335
2010,2010.0,Export,Azerbaijan,Georgia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,6991.0,,40.3936294,47.7872508,32.3293809,-83.1137366
2010,2010.0,Export,Azerbaijan,Germany,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,107.0,,40.3936294,47.7872508,51.1638175,10.4478313
2010,2010.0,Export,Azerbaijan,Israel,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,12960.0,,40.3936294,47.7872508,30.8124247,34.8594762
