yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2003,2003.0,Export,Armenia,World,25.0,Salt; sulfur; earths and stone; plastering materials,1206497.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2003,2003.0,Export,Armenia,Bulgaria,25.0,Salt; sulfur; earths and stone; plastering materials,17000.0,,40.7696272,44.6736646,42.6073975,25.4856617
2003,2003.0,Export,Armenia,China,25.0,Salt; sulfur; earths and stone; plastering materials,4000.0,,40.7696272,44.6736646,35.000074,104.999927
2003,2003.0,Export,Armenia,France,25.0,Salt; sulfur; earths and stone; plastering materials,2292.0,,40.7696272,44.6736646,46.603354,1.8883335
2003,2003.0,Export,Armenia,Georgia,25.0,Salt; sulfur; earths and stone; plastering materials,1074637.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2003,2003.0,Export,Armenia,Italy,25.0,Salt; sulfur; earths and stone; plastering materials,785.0,,40.7696272,44.6736646,42.6384261,12.674297
2003,2003.0,Export,Armenia,Russian Federation,25.0,Salt; sulfur; earths and stone; plastering materials,103287.0,,40.7696272,44.6736646,64.6863136,97.7453061
2003,2003.0,Export,Armenia,United Kingdom,25.0,Salt; sulfur; earths and stone; plastering materials,10.0,,40.7696272,44.6736646,54.7023545,-3.2765753
2003,2003.0,Export,Armenia,USA,25.0,Salt; sulfur; earths and stone; plastering materials,4486.0,,40.7696272,44.6736646,39.7837304,-100.445882
