yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Export,Comoros,World,64.0,Footwear; gaiters and the like; parts of such articles,39437.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2020,2020.0,Export,Comoros,France,64.0,Footwear; gaiters and the like; parts of such articles,797.0,,-12.2045176,44.2832964,46.603354,1.8883335
2020,2020.0,Export,Comoros,Madagascar,64.0,Footwear; gaiters and the like; parts of such articles,37027.0,,-12.2045176,44.2832964,-18.9249604,46.4416422
2020,2020.0,Export,Comoros,Mauritania,64.0,Footwear; gaiters and the like; parts of such articles,1383.0,,-12.2045176,44.2832964,20.2540382,-9.2399263
2020,2020.0,Export,Comoros,Senegal,64.0,Footwear; gaiters and the like; parts of such articles,227.0,,-12.2045176,44.2832964,14.4750607,-14.4529612
