rtTitle,Subregion,rgDesc,TradeValue
Oman,Afghanistan,Export,140496
Oman,Afghanistan,Import,7490
Oman,Afghanistan,Re-Export,90761
Oman,Algeria,Export,10365913
Oman,Algeria,Import,156170
Oman,Algeria,Re-Export,1936432
Oman,Armenia,Export,1170
Oman,Armenia,Re-Export,1170
Oman,Azerbaijan,Export,73498
Oman,Azerbaijan,Import,1622
Oman,Azerbaijan,Re-Export,65696
Oman,Bahrain,Export,154760172
Oman,Bahrain,Import,407533412
Oman,Bahrain,Re-Export,32287386
Oman,Comoros,Export,1147946
Oman,Comoros,Re-Export,87904
Oman,Cyprus,Export,556422
Oman,Cyprus,Import,1633438
Oman,Cyprus,Re-Export,339290
Oman,Djibouti,Export,53286694
Oman,Djibouti,Import,2047066
Oman,Djibouti,Re-Export,6611901
Oman,Georgia,Export,175415
Oman,Georgia,Import,48738
Oman,Georgia,Re-Export,115658
Oman,Iraq,Export,101613645
Oman,Iraq,Import,63082706
Oman,Iraq,Re-Export,16573416
Oman,Jordan,Export,38927588
Oman,Jordan,Import,34062737
Oman,Jordan,Re-Export,12087719
Oman,Kuwait,Export,199624044
Oman,Kuwait,Import,38227682
Oman,Kuwait,Re-Export,41508408
Oman,Lebanon,Export,17548533
Oman,Lebanon,Import,26336299
Oman,Lebanon,Re-Export,902063
Oman,Libya,Export,19925850
Oman,Libya,Import,4358
Oman,Libya,Re-Export,11412485
Oman,Malta,Export,66665
Oman,Malta,Import,826486
Oman,Malta,Re-Export,21191
Oman,Mauritania,Export,425818
Oman,Mauritania,Import,6153
Oman,Mauritania,Re-Export,414060
Oman,Morocco,Export,7736364
Oman,Morocco,Import,10206801
Oman,Morocco,Re-Export,383954
Oman,Pakistan,Export,125311011
Oman,Pakistan,Import,162039856
Oman,Pakistan,Re-Export,5540373
Oman,Qatar,Export,1397920106
Oman,Qatar,Import,631883807
Oman,Qatar,Re-Export,836297675
Oman,Saudi Arabia,Export,1594295770
Oman,Saudi Arabia,Import,836448281
Oman,Saudi Arabia,Re-Export,83205059
Oman,State of Palestine,Export,3827059
Oman,State of Palestine,Import,174888
Oman,State of Palestine,Re-Export,6070
Oman,United Arab Emirates,Export,2677195813
Oman,United Arab Emirates,Import,9389530749
Oman,United Arab Emirates,Re-Export,1106971092
Oman,Yemen,Export,172755989
Oman,Yemen,Import,45078454
Oman,Yemen,Re-Export,75911212
