yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Export,Bahrain,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,139245.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2013,2013.0,Export,Bahrain,Iraq,35.0,Albuminoidal substances; modified starches; glues; enzymes,3166.0,,26.1551249,50.5344606,33.0955793,44.1749775
2013,2013.0,Export,Bahrain,Jordan,35.0,Albuminoidal substances; modified starches; glues; enzymes,2984.0,,26.1551249,50.5344606,31.1667049,36.941628
2013,2013.0,Export,Bahrain,Kuwait,35.0,Albuminoidal substances; modified starches; glues; enzymes,253.0,,26.1551249,50.5344606,29.2733964,47.4979476
2013,2013.0,Export,Bahrain,Liberia,35.0,Albuminoidal substances; modified starches; glues; enzymes,120.0,,26.1551249,50.5344606,5.7499721,-9.3658524
2013,2013.0,Export,Bahrain,Qatar,35.0,Albuminoidal substances; modified starches; glues; enzymes,1579.0,,26.1551249,50.5344606,25.3336984,51.2295295
2013,2013.0,Export,Bahrain,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,102415.0,,26.1551249,50.5344606,25.6242618,42.3528328
2013,2013.0,Export,Bahrain,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,22753.0,,26.1551249,50.5344606,24.0002488,53.9994829
2013,2013.0,Export,Bahrain,USA,35.0,Albuminoidal substances; modified starches; glues; enzymes,5976.0,,26.1551249,50.5344606,39.7837304,-100.445882
