yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2009,2009,Export,Comoros,89,"Ships, boats and floating structures",Southern Europe,Europe,6672
2009,2009,Export,Comoros,89,"Ships, boats and floating structures",World,World,6672
