yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2001,2001,Import,Georgia,74,Copper and articles thereof,Eastern Asia,Asia,4110
2001,2001,Import,Georgia,74,Copper and articles thereof,Eastern Europe,Europe,188524
2001,2001,Import,Georgia,74,Copper and articles thereof,Northern America,Americas,74
2001,2001,Import,Georgia,74,Copper and articles thereof,Northern Europe,Europe,8275
2001,2001,Import,Georgia,74,Copper and articles thereof,Polynesia,Oceania,442
2001,2001,Import,Georgia,74,Copper and articles thereof,Southern Asia,Asia,3347
2001,2001,Import,Georgia,74,Copper and articles thereof,Southern Europe,Europe,8220
2001,2001,Import,Georgia,74,Copper and articles thereof,Western Asia,Asia,202039
2001,2001,Import,Georgia,74,Copper and articles thereof,Western Europe,Europe,37008
2001,2001,Import,Georgia,74,Copper and articles thereof,World,World,494412
