yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Import,Jordan,World,81.0,Other base metals; cermets; articles thereof,196392.0,,31.1667049,36.941628,-36.8535712,174.7456809
2008,2008.0,Import,Jordan,China,81.0,Other base metals; cermets; articles thereof,16983.0,,31.1667049,36.941628,35.000074,104.999927
2008,2008.0,Import,Jordan,Germany,81.0,Other base metals; cermets; articles thereof,69150.0,,31.1667049,36.941628,51.1638175,10.4478313
2008,2008.0,Import,Jordan,Italy,81.0,Other base metals; cermets; articles thereof,33526.0,,31.1667049,36.941628,42.6384261,12.674297
2008,2008.0,Import,Jordan,India,81.0,Other base metals; cermets; articles thereof,8780.0,,31.1667049,36.941628,22.3511148,78.6677428
2008,2008.0,Import,Jordan,Turkey,81.0,Other base metals; cermets; articles thereof,56643.0,,31.1667049,36.941628,38.9597594,34.9249653
2008,2008.0,Import,Jordan,United Kingdom,81.0,Other base metals; cermets; articles thereof,10500.0,,31.1667049,36.941628,54.7023545,-3.2765753
2008,2008.0,Import,Jordan,USA,81.0,Other base metals; cermets; articles thereof,810.0,,31.1667049,36.941628,39.7837304,-100.445882
