yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2001,2001,Re-Export,Comoros,65,Headgear and parts thereof,World,World,108,-12.2045176,44.2832964,,
1990,1990,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,46788,34.9823018,33.1451285,,
1991,1991,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,40501,34.9823018,33.1451285,,
1992,1992,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,33412,34.9823018,33.1451285,,
1993,1993,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,32894,34.9823018,33.1451285,,
1994,1994,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,79641,34.9823018,33.1451285,,
1995,1995,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,126868,34.9823018,33.1451285,,
1996,1996,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,58680,34.9823018,33.1451285,,
1998,1998,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,265069,34.9823018,33.1451285,,
2000,2000,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,23127,34.9823018,33.1451285,,
2001,2001,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,38728,34.9823018,33.1451285,,
2003,2003,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,127537,34.9823018,33.1451285,,
2004,2004,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,64396,34.9823018,33.1451285,,
2005,2005,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,81396,34.9823018,33.1451285,,
2006,2006,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,178701,34.9823018,33.1451285,,
2007,2007,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,70868,34.9823018,33.1451285,,
2008,2008,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,139765,34.9823018,33.1451285,,
2009,2009,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,15577,34.9823018,33.1451285,,
2011,2011,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,69424,34.9823018,33.1451285,,
2012,2012,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,128277,34.9823018,33.1451285,,
2013,2013,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,82443,34.9823018,33.1451285,,
2014,2014,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,138679,34.9823018,33.1451285,,
2016,2016,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,83890,34.9823018,33.1451285,,
2017,2017,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,116178,34.9823018,33.1451285,,
2019,2019,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,1655623,34.9823018,33.1451285,,
2020,2020,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,105074,34.9823018,33.1451285,,
2021,2021,Re-Export,Cyprus,65,Headgear and parts thereof,World,World,819933,34.9823018,33.1451285,,
2009,2009,Re-Export,Georgia,65,Headgear and parts thereof,World,World,51724,32.3293809,-83.1137366,,
2010,2010,Re-Export,Georgia,65,Headgear and parts thereof,World,World,4341,32.3293809,-83.1137366,,
2011,2011,Re-Export,Georgia,65,Headgear and parts thereof,World,World,6470,32.3293809,-83.1137366,,
2012,2012,Re-Export,Georgia,65,Headgear and parts thereof,World,World,16131,32.3293809,-83.1137366,,
2013,2013,Re-Export,Georgia,65,Headgear and parts thereof,World,World,92883,32.3293809,-83.1137366,,
2014,2014,Re-Export,Georgia,65,Headgear and parts thereof,World,World,104942,32.3293809,-83.1137366,,
2016,2016,Re-Export,Georgia,65,Headgear and parts thereof,World,World,53407,32.3293809,-83.1137366,,
2017,2017,Re-Export,Georgia,65,Headgear and parts thereof,World,World,95422,32.3293809,-83.1137366,,
2019,2019,Re-Export,Georgia,65,Headgear and parts thereof,World,World,44641,32.3293809,-83.1137366,,
2020,2020,Re-Export,Georgia,65,Headgear and parts thereof,World,World,25260,32.3293809,-83.1137366,,
2007,2007,Re-Export,State of Palestine,65,Headgear and parts thereof,World,World,2360,31.46242095,34.262716572130714,,
2009,2009,Re-Export,State of Palestine,65,Headgear and parts thereof,World,World,1273,31.46242095,34.262716572130714,,
2011,2011,Re-Export,State of Palestine,65,Headgear and parts thereof,World,World,8520,31.46242095,34.262716572130714,,
2012,2012,Re-Export,State of Palestine,65,Headgear and parts thereof,World,World,23947,31.46242095,34.262716572130714,,
2013,2013,Re-Export,State of Palestine,65,Headgear and parts thereof,World,World,332,31.46242095,34.262716572130714,,
2014,2014,Re-Export,State of Palestine,65,Headgear and parts thereof,World,World,481,31.46242095,34.262716572130714,,
1994,1994,Re-Export,Jordan,65,Headgear and parts thereof,World,World,2146,31.1667049,36.941628,,
1995,1995,Re-Export,Jordan,65,Headgear and parts thereof,World,World,2850,31.1667049,36.941628,,
1997,1997,Re-Export,Jordan,65,Headgear and parts thereof,World,World,7333,31.1667049,36.941628,,
1999,1999,Re-Export,Jordan,65,Headgear and parts thereof,World,World,233254,31.1667049,36.941628,,
2000,2000,Re-Export,Jordan,65,Headgear and parts thereof,World,World,136314,31.1667049,36.941628,,
2001,2001,Re-Export,Jordan,65,Headgear and parts thereof,World,World,23992,31.1667049,36.941628,,
2002,2002,Re-Export,Jordan,65,Headgear and parts thereof,World,World,46616,31.1667049,36.941628,,
2003,2003,Re-Export,Jordan,65,Headgear and parts thereof,World,World,431724,31.1667049,36.941628,,
2004,2004,Re-Export,Jordan,65,Headgear and parts thereof,World,World,409268,31.1667049,36.941628,,
2005,2005,Re-Export,Jordan,65,Headgear and parts thereof,World,World,122869,31.1667049,36.941628,,
2006,2006,Re-Export,Jordan,65,Headgear and parts thereof,World,World,217387,31.1667049,36.941628,,
2007,2007,Re-Export,Jordan,65,Headgear and parts thereof,World,World,157449,31.1667049,36.941628,,
2008,2008,Re-Export,Jordan,65,Headgear and parts thereof,World,World,349580,31.1667049,36.941628,,
2011,2011,Re-Export,Jordan,65,Headgear and parts thereof,World,World,450244,31.1667049,36.941628,,
2012,2012,Re-Export,Jordan,65,Headgear and parts thereof,World,World,103072,31.1667049,36.941628,,
2013,2013,Re-Export,Jordan,65,Headgear and parts thereof,World,World,91989,31.1667049,36.941628,,
2016,2016,Re-Export,Jordan,65,Headgear and parts thereof,World,World,8944,31.1667049,36.941628,,
2017,2017,Re-Export,Jordan,65,Headgear and parts thereof,World,World,80057,31.1667049,36.941628,,
2018,2018,Re-Export,Jordan,65,Headgear and parts thereof,World,World,4857,31.1667049,36.941628,,
2019,2019,Re-Export,Jordan,65,Headgear and parts thereof,World,World,17370,31.1667049,36.941628,,
2020,2020,Re-Export,Jordan,65,Headgear and parts thereof,World,World,29792,31.1667049,36.941628,,
2000,2000,Re-Export,Kuwait,65,Headgear and parts thereof,World,World,117782,29.2733964,47.4979476,,
2001,2001,Re-Export,Kuwait,65,Headgear and parts thereof,World,World,143188,29.2733964,47.4979476,,
2002,2002,Re-Export,Kuwait,65,Headgear and parts thereof,World,World,366127,29.2733964,47.4979476,,
2003,2003,Re-Export,Kuwait,65,Headgear and parts thereof,World,World,203227,29.2733964,47.4979476,,
2006,2006,Re-Export,Kuwait,65,Headgear and parts thereof,World,World,1286672,29.2733964,47.4979476,,
2007,2007,Re-Export,Kuwait,65,Headgear and parts thereof,World,World,316326,29.2733964,47.4979476,,
2008,2008,Re-Export,Kuwait,65,Headgear and parts thereof,World,World,704118,29.2733964,47.4979476,,
2009,2009,Re-Export,Kuwait,65,Headgear and parts thereof,World,World,572669,29.2733964,47.4979476,,
2015,2015,Re-Export,Kuwait,65,Headgear and parts thereof,World,World,636783,29.2733964,47.4979476,,
2016,2016,Re-Export,Kuwait,65,Headgear and parts thereof,World,World,1573617,29.2733964,47.4979476,,
2019,2019,Re-Export,Kuwait,65,Headgear and parts thereof,World,World,537017,29.2733964,47.4979476,,
2020,2020,Re-Export,Kuwait,65,Headgear and parts thereof,World,World,367214,29.2733964,47.4979476,,
2020,2020,Re-Export,Lebanon,65,Headgear and parts thereof,World,World,4375,33.8750629,35.843409,,
