yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2008.0,2008.0,Export,Syria,1.0,Live animals; animal products,World,World,240811886.0,,,,,12008Syria,World,World,10061935.0
2008.0,2008.0,Export,Syria,2.0,Meat and edible meat offal,World,World,61108437.0,,,,,22008Syria,World,World,5248483.0
2008.0,2008.0,Export,Syria,3.0,"Fish and crustaceans, molluscs and other acquatic invertebrates",World,World,265922.0,,,,,32008Syria,World,World,7569908.0
2008.0,2008.0,Export,Syria,4.0,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",World,World,378777877.0,,,,,42008Syria,World,World,247921497.0
2008.0,2008.0,Export,Syria,5.0,"Products of animal origin, not elsewhere specified or included",World,World,6291813.0,,,,,52008Syria,World,World,1510811.0
2008.0,2008.0,Export,Syria,6.0,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",World,World,1991682.0,,,,,62008Syria,World,World,707054.0
2008.0,2008.0,Export,Syria,7.0,Edible vegetables and certain roots and tubers,World,World,339173348.0,,,,,72008Syria,World,World,127566655.0
2008.0,2008.0,Export,Syria,8.0,Edible fruit and nuts; peel of citrus fruit or melons,World,World,180489997.0,,,,,82008Syria,World,World,102320607.0
2008.0,2008.0,Export,Syria,9.0,"Coffee, tea, maté and spices",World,World,72610783.0,,,,,92008Syria,World,World,112213921.0
2008.0,2008.0,Export,Syria,10.0,Cereals,World,World,51296729.0,,,,,102008Syria,World,World,861394168.0
2008.0,2008.0,Export,Syria,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,92618776.0,,,,,112008Syria,World,World,7452574.0
2008.0,2008.0,Export,Syria,12.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",World,World,22321421.0,,,,,122008Syria,World,World,279804066.0
2008.0,2008.0,Export,Syria,14.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included,World,World,21562079.0,,,,,142008Syria,World,World,550974.0
2008.0,2008.0,Export,Syria,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,World,World,168162410.0,,,,,152008Syria,World,World,171269228.0
2008.0,2008.0,Export,Syria,16.0,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates",World,World,1859986.0,,,,,162008Syria,World,World,37535775.0
2008.0,2008.0,Export,Syria,17.0,Sugars and sugar confectionery,World,World,65832129.0,,,,,172008Syria,World,World,329865895.0
2008.0,2008.0,Export,Syria,18.0,Cocoa and cocoa preparations,World,World,25871388.0,,,,,182008Syria,World,World,15999354.0
2008.0,2008.0,Export,Syria,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",World,World,102146988.0,,,,,192008Syria,World,World,15648078.0
2008.0,2008.0,Export,Syria,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",World,World,187630523.0,,,,,202008Syria,World,World,30460675.0
2008.0,2008.0,Export,Syria,21.0,Miscellaneous edible preparations,World,World,63960917.0,,,,,212008Syria,World,World,43439001.0
2008.0,2008.0,Export,Syria,22.0,"Beverages, spirits and vinegar",World,World,1152139464.0,,,,,222008Syria,World,World,28238211.0
2008.0,2008.0,Export,Syria,23.0,Residues and waste from the food industries; prepared animal fodder,World,World,13575294.0,,,,,232008Syria,World,World,77885335.0
2008.0,2008.0,Export,Syria,24.0,Tobacco and manufactured tobacco substitutes,World,World,7794702.0,,,,,242008Syria,World,World,53752051.0
2008.0,2008.0,Export,Syria,25.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement",World,World,393072349.0,,,,,252008Syria,World,World,243687705.0
2008.0,2008.0,Export,Syria,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",World,World,5546952281.0,,,,,272008Syria,World,World,5691511613.0
2008.0,2008.0,Export,Syria,28.0,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",World,World,3509216.0,,,,,282008Syria,World,World,197035914.0
2008.0,2008.0,Export,Syria,29.0,Organic chemicals,World,World,5472259.0,,,,,292008Syria,World,World,321412293.0
2008.0,2008.0,Export,Syria,30.0,Pharmaceutical products,World,World,194416706.0,,,,,302008Syria,World,World,79567690.0
2008.0,2008.0,Export,Syria,31.0,Fertilisers,World,World,1339347.0,,,,,312008Syria,World,World,86240863.0
2008.0,2008.0,Export,Syria,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",World,World,14218948.0,,,,,322008Syria,World,World,118676343.0
2008.0,2008.0,Export,Syria,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",World,World,32211532.0,,,,,332008Syria,World,World,65202697.0
2008.0,2008.0,Export,Syria,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,2545724.0,,,,,362008Syria,World,World,80792.0
2008.0,2008.0,Export,Syria,37.0,Photographic or cinematographic goods,World,World,213564.0,,,,,372008Syria,World,World,6392557.0
2008.0,2008.0,Export,Syria,38.0,Miscellaneous chemical products,World,World,9518972.0,,,,,382008Syria,World,World,177098054.0
2008.0,2008.0,Export,Syria,39.0,Plastics and articles thereof,World,World,258219260.0,,,,,392008Syria,World,World,1095390188.0
2008.0,2008.0,Export,Syria,40.0,Rubber and articles thereof,World,World,1847708.0,,,,,402008Syria,World,World,128848965.0
