rtTitle,Subregion,rgDesc,TradeValue
Comoros,Djibouti,Import,1587
Comoros,Iraq,Import,235
Comoros,Lebanon,Import,83
Comoros,Mauritania,Import,26837
Comoros,Morocco,Import,1010011
Comoros,Pakistan,Export,13359
Comoros,Pakistan,Import,3796490
Comoros,Qatar,Import,192
Comoros,Saudi Arabia,Import,575349
Comoros,United Arab Emirates,Export,191488
Comoros,United Arab Emirates,Import,29051756
Comoros,World,Export,2382144
Comoros,World,Import,87201209
Comoros,Yemen,Export,14063
Comoros,Yemen,Import,58808
