yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2020,2020,Import,Comoros,39,Plastics and articles thereof,Eastern Asia,Asia,832976
2020,2020,Import,Comoros,39,Plastics and articles thereof,Latin America and the Caribbean,Americas,284
2020,2020,Import,Comoros,39,Plastics and articles thereof,Northern Africa,Africa,421
2020,2020,Import,Comoros,39,Plastics and articles thereof,Northern America,Americas,16455
2020,2020,Import,Comoros,39,Plastics and articles thereof,Northern Europe,Europe,200
2020,2020,Import,Comoros,39,Plastics and articles thereof,South-eastern Asia,Asia,18607
2020,2020,Import,Comoros,39,Plastics and articles thereof,Southern Europe,Europe,54435
2020,2020,Import,Comoros,39,Plastics and articles thereof,Sub-Saharan Africa,Africa,312238
2020,2020,Import,Comoros,39,Plastics and articles thereof,Western Asia,Asia,95074
2020,2020,Import,Comoros,39,Plastics and articles thereof,Western Europe,Europe,342382
2020,2020,Import,Comoros,39,Plastics and articles thereof,World,World,2633914
