yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Export,Qatar,World,81.0,Other base metals; cermets; articles thereof,1170210.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2012,2012.0,Export,Qatar,Bahrain,81.0,Other base metals; cermets; articles thereof,475.0,,25.3336984,51.2295295,26.1551249,50.5344606
2012,2012.0,Export,Qatar,Canada,81.0,Other base metals; cermets; articles thereof,150.0,,25.3336984,51.2295295,61.0666922,-107.991707
2012,2012.0,Export,Qatar,Rep. of Korea,81.0,Other base metals; cermets; articles thereof,20604.0,,25.3336984,51.2295295,,
2012,2012.0,Export,Qatar,Kuwait,81.0,Other base metals; cermets; articles thereof,475.0,,25.3336984,51.2295295,29.2733964,47.4979476
2012,2012.0,Export,Qatar,Pakistan,81.0,Other base metals; cermets; articles thereof,150411.0,,25.3336984,51.2295295,30.3308401,71.247499
2012,2012.0,Export,Qatar,Saudi Arabia,81.0,Other base metals; cermets; articles thereof,11090.0,,25.3336984,51.2295295,25.6242618,42.3528328
2012,2012.0,Export,Qatar,India,81.0,Other base metals; cermets; articles thereof,367860.0,,25.3336984,51.2295295,22.3511148,78.6677428
2012,2012.0,Export,Qatar,United Arab Emirates,81.0,Other base metals; cermets; articles thereof,618891.0,,25.3336984,51.2295295,24.0002488,53.9994829
2012,2012.0,Export,Qatar,USA,81.0,Other base metals; cermets; articles thereof,250.0,,25.3336984,51.2295295,39.7837304,-100.445882
