yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2014,2014,Re-Export,Cyprus,21,Miscellaneous edible preparations,Central Asia,Asia,3279
2014,2014,Re-Export,Cyprus,21,Miscellaneous edible preparations,Eastern Asia,Asia,2005
2014,2014,Re-Export,Cyprus,21,Miscellaneous edible preparations,Eastern Europe,Europe,741722
2014,2014,Re-Export,Cyprus,21,Miscellaneous edible preparations,Latin America and the Caribbean,Americas,62498
2014,2014,Re-Export,Cyprus,21,Miscellaneous edible preparations,Northern America,Americas,249210
2014,2014,Re-Export,Cyprus,21,Miscellaneous edible preparations,Northern Europe,Europe,2120400
2014,2014,Re-Export,Cyprus,21,Miscellaneous edible preparations,South-eastern Asia,Asia,2177
2014,2014,Re-Export,Cyprus,21,Miscellaneous edible preparations,Southern Asia,Asia,162
2014,2014,Re-Export,Cyprus,21,Miscellaneous edible preparations,Southern Europe,Europe,1365206
2014,2014,Re-Export,Cyprus,21,Miscellaneous edible preparations,Western Europe,Europe,94424
2014,2014,Re-Export,Cyprus,21,Miscellaneous edible preparations,World,World,5434301
