yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2005,2005,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,83395,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2005,2005,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,736,40.7696272,44.6736646,43.897683433510366,-100.08947125585888
2005,2005,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,21,40.7696272,44.6736646,59.36075159783851,25.01346951967388
2005,2005,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,1020,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2005,2005,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,85172,40.7696272,44.6736646,,
