yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2000,2000,Export,Kuwait,8,"Edible fruit, nuts, peel of citrus fruit, melons",Australia and New Zealand,Oceania,489
2000,2000,Export,Kuwait,8,"Edible fruit, nuts, peel of citrus fruit, melons",Eastern Europe,Europe,24728
2000,2000,Export,Kuwait,8,"Edible fruit, nuts, peel of citrus fruit, melons",Northern Africa,Africa,394312
2000,2000,Export,Kuwait,8,"Edible fruit, nuts, peel of citrus fruit, melons",Northern America,Americas,463
2000,2000,Export,Kuwait,8,"Edible fruit, nuts, peel of citrus fruit, melons",Northern Europe,Europe,81
2000,2000,Export,Kuwait,8,"Edible fruit, nuts, peel of citrus fruit, melons",South-eastern Asia,Asia,424
2000,2000,Export,Kuwait,8,"Edible fruit, nuts, peel of citrus fruit, melons",Southern Asia,Asia,80717
2000,2000,Export,Kuwait,8,"Edible fruit, nuts, peel of citrus fruit, melons",Sub-Saharan Africa,Africa,10
2000,2000,Export,Kuwait,8,"Edible fruit, nuts, peel of citrus fruit, melons",Western Europe,Europe,62
2000,2000,Export,Kuwait,8,"Edible fruit, nuts, peel of citrus fruit, melons",World,World,922332
