rtTitle,Subregion,rgDesc,TradeValue
United Arab Emirates,Afghanistan,Export,1105223923
United Arab Emirates,Afghanistan,Import,2687756
United Arab Emirates,Afghanistan,Re-Export,1055537044
United Arab Emirates,Algeria,Export,275456158
United Arab Emirates,Algeria,Import,5843449
United Arab Emirates,Algeria,Re-Export,226977626
United Arab Emirates,Armenia,Export,65284839
United Arab Emirates,Armenia,Import,1640361
United Arab Emirates,Armenia,Re-Export,62848037
United Arab Emirates,Azerbaijan,Export,153813540
United Arab Emirates,Azerbaijan,Import,1081970
United Arab Emirates,Azerbaijan,Re-Export,142518265
United Arab Emirates,Bahrain,Export,833412148
United Arab Emirates,Bahrain,Import,477812809
United Arab Emirates,Bahrain,Re-Export,737262676
United Arab Emirates,Comoros,Export,33268904
United Arab Emirates,Comoros,Import,88656
United Arab Emirates,Comoros,Re-Export,29641162
United Arab Emirates,Cyprus,Export,33570503
United Arab Emirates,Cyprus,Import,11443203
United Arab Emirates,Cyprus,Re-Export,31511988
United Arab Emirates,Djibouti,Export,254672264
United Arab Emirates,Djibouti,Import,4051220
United Arab Emirates,Djibouti,Re-Export,213178180
United Arab Emirates,Georgia,Export,32845656
United Arab Emirates,Georgia,Import,729546
United Arab Emirates,Georgia,Re-Export,28850593
United Arab Emirates,Iraq,Export,3853840271
United Arab Emirates,Iraq,Import,77863138
United Arab Emirates,Iraq,Re-Export,3561014813
United Arab Emirates,Jordan,Export,181641040
United Arab Emirates,Jordan,Import,212763667
United Arab Emirates,Jordan,Re-Export,129376692
United Arab Emirates,Kuwait,Export,745157664
United Arab Emirates,Kuwait,Import,246635665
United Arab Emirates,Kuwait,Re-Export,557367540
United Arab Emirates,Lebanon,Export,195073455
United Arab Emirates,Lebanon,Import,162668259
United Arab Emirates,Lebanon,Re-Export,136276070
United Arab Emirates,Libya,Export,870106814
United Arab Emirates,Libya,Import,782123
United Arab Emirates,Libya,Re-Export,802115953
United Arab Emirates,Malta,Export,9457843
United Arab Emirates,Malta,Import,13881687
United Arab Emirates,Malta,Re-Export,4863906
United Arab Emirates,Mauritania,Export,75570496
United Arab Emirates,Mauritania,Import,19333
United Arab Emirates,Mauritania,Re-Export,62191820
United Arab Emirates,Morocco,Export,154331484
United Arab Emirates,Morocco,Import,45071426
United Arab Emirates,Morocco,Re-Export,60231473
United Arab Emirates,Oman,Export,1218409757
United Arab Emirates,Oman,Import,977642312
United Arab Emirates,Oman,Re-Export,754851729
United Arab Emirates,Pakistan,Export,960928053
United Arab Emirates,Pakistan,Import,560338914
United Arab Emirates,Pakistan,Re-Export,492063651
United Arab Emirates,Qatar,Export,2263218706
United Arab Emirates,Qatar,Import,401389803
United Arab Emirates,Qatar,Re-Export,999012730
United Arab Emirates,Saudi Arabia,Export,1728424598
United Arab Emirates,Saudi Arabia,Import,2794344630
United Arab Emirates,Saudi Arabia,Re-Export,1316875046
United Arab Emirates,State of Palestine,Export,552078
United Arab Emirates,State of Palestine,Import,2992024
United Arab Emirates,State of Palestine,Re-Export,473805
United Arab Emirates,Yemen,Export,277491326
United Arab Emirates,Yemen,Import,5712522
United Arab Emirates,Yemen,Re-Export,138318999
