yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2020.0,2020.0,Export,Oman,World,17.0,Sugars and sugar confectionery,20370970.0,,21.0000287,57.0036901,-36.8535712,174.7456809,17.02020.0Oman,104533106.0,
2020.0,2020.0,Export,Oman,World,18.0,Cocoa and cocoa preparations,23901794.0,,21.0000287,57.0036901,-36.8535712,174.7456809,18.02020.0Oman,130987741.0,
2020.0,2020.0,Export,Oman,World,19.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products",201328127.0,,21.0000287,57.0036901,-36.8535712,174.7456809,19.02020.0Oman,293878475.0,
2020.0,2020.0,Export,Oman,World,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants",31551040.0,,21.0000287,57.0036901,-36.8535712,174.7456809,20.02020.0Oman,187279119.0,
2020.0,2020.0,Export,Oman,World,21.0,Miscellaneous edible preparations,117968431.0,,21.0000287,57.0036901,-36.8535712,174.7456809,21.02020.0Oman,182521905.0,
2020.0,2020.0,Export,Oman,World,22.0,"Beverages, spirits and vinegar",36616423.0,,21.0000287,57.0036901,-36.8535712,174.7456809,22.02020.0Oman,117299557.0,
2020.0,2020.0,Export,Oman,World,23.0,"Food industries, residues and wastes thereof; prepared animal fodder",129594576.0,,21.0000287,57.0036901,-36.8535712,174.7456809,23.02020.0Oman,185396167.0,
2020.0,2020.0,Export,Oman,World,24.0,Tobacco and manufactured tobacco substitutes,163812357.0,,21.0000287,57.0036901,-36.8535712,174.7456809,24.02020.0Oman,124153983.0,
2020.0,2020.0,Export,Oman,World,25.0,"Salt; sulphur; earths, stone; plastering materials, lime and cement",485565581.0,,21.0000287,57.0036901,-36.8535712,174.7456809,25.02020.0Oman,221580250.0,
2020.0,2020.0,Export,Oman,World,26.0,"Ores, slag and ash",539883883.0,,21.0000287,57.0036901,-36.8535712,174.7456809,26.02020.0Oman,1018339583.0,
2020.0,2020.0,Export,Oman,World,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",18466788660.0,,21.0000287,57.0036901,-36.8535712,174.7456809,27.02020.0Oman,2106892556.0,
2020.0,2020.0,Export,Oman,World,28.0,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",13117665.0,,21.0000287,57.0036901,-36.8535712,174.7456809,28.02020.0Oman,255891703.0,
2020.0,2020.0,Export,Oman,World,29.0,Organic chemicals,804286606.0,,21.0000287,57.0036901,-36.8535712,174.7456809,29.02020.0Oman,616461005.0,
2020.0,2020.0,Export,Oman,World,30.0,Pharmaceutical products,124143192.0,,21.0000287,57.0036901,-36.8535712,174.7456809,30.02020.0Oman,554627281.0,
2020.0,2020.0,Export,Oman,World,31.0,Fertilizers,828929993.0,,21.0000287,57.0036901,-36.8535712,174.7456809,31.02020.0Oman,32516101.0,
2020.0,2020.0,Export,Oman,World,32.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",58170067.0,,21.0000287,57.0036901,-36.8535712,174.7456809,32.02020.0Oman,137585475.0,
