yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,18963,24.0002488,53.9994829,-16.85099460447687,133.4130365630627
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,253133,24.0002488,53.9994829,39.89317229901691,61.060280637304274
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,63927,24.0002488,53.9994829,37.977378106878206,73.97804075806764
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,51891,24.0002488,53.9994829,51.67568633314729,27.673469819741847
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,556367,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,47731,24.0002488,53.9994829,17.925141963241547,-78.01492950057497
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Melanesia,Oceania,3823,24.0002488,53.9994829,1.0108650891006263,147.3257485906919
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,282418,24.0002488,53.9994829,43.897683433510366,-100.08947125585888
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,276888,24.0002488,53.9994829,59.36075159783851,25.01346951967388
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,201493,24.0002488,53.9994829,10.528384761701911,103.08333472012376
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,3871538,24.0002488,53.9994829,25.499703063807168,75.5024015339642
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,50426,24.0002488,53.9994829,40.12399607988535,20.742583178432696
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,2158531,24.0002488,53.9994829,6.06272746187266,22.727528470146083
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Sudan,Sudan,508187,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,32703,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,145012,24.0002488,53.9994829,26.42921218083572,52.86847103284948
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,854571,24.0002488,53.9994829,47.92172048214207,7.866753258497997
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,22037649,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Afghanistan, Afghanistan,604619,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Algeria, Algeria,161572,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Armenia, Armenia,20036,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Azerbaijan, Azerbaijan,147422,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Bahrain, Bahrain,356101,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Comoros, Comoros,24231,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Cyprus, Cyprus,990,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Djibouti, Djibouti,101844,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Georgia, Georgia,2976,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,1778248,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,138864,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,1070309,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,328398,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Libya, Libya,52,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Malta, Malta,355,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Mauritania, Mauritania,6671,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Morocco, Morocco,81837,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Oman, Oman,1576513,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,829869,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Qatar, Qatar,316279,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,4319400,24.0002488,53.9994829,,
2017,2017,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Yemen, Yemen,126688,24.0002488,53.9994829,,
