rtTitle,Subregion,rgDesc,TradeValue
Armenia,Bahrain,Export,36
Armenia,Cyprus,Export,1052630
Armenia,Cyprus,Import,2010017
Armenia,Cyprus,Re-Export,85
Armenia,Georgia,Export,10071285
Armenia,Georgia,Import,21269523
Armenia,Georgia,Re-Export,2326262
Armenia,Israel,Export,638803
Armenia,Israel,Import,1914500
Armenia,Israel,Re-Export,199203
Armenia,Jordan,Export,2646
Armenia,Jordan,Import,7154
Armenia,Jordan,Re-Export,337
Armenia,Kuwait,Export,6129
Armenia,Lebanon,Export,193276
Armenia,Lebanon,Import,1447535
Armenia,Lebanon,Re-Export,117909
Armenia,Malta,Export,13975
Armenia,Malta,Import,28974
Armenia,Oman,Export,42272
Armenia,Oman,Re-Export,42272
Armenia,Pakistan,Import,121651
Armenia,Saudi Arabia,Export,54716
Armenia,United Arab Emirates,Export,2857111
Armenia,United Arab Emirates,Import,39504516
Armenia,United Arab Emirates,Re-Export,612537
