rtTitle,Subregion,rgDesc,TradeValue
Qatar,Afghanistan,Export,642094
Qatar,Afghanistan,Import,138249
Qatar,Afghanistan,Re-Export,628453
Qatar,Algeria,Export,69972
Qatar,Algeria,Import,599943
Qatar,Algeria,Re-Export,69721
Qatar,Armenia,Export,25629
Qatar,Armenia,Import,610613
Qatar,Armenia,Re-Export,25629
Qatar,Azerbaijan,Export,8192
Qatar,Azerbaijan,Import,87592
Qatar,Azerbaijan,Re-Export,2892
Qatar,Bahrain,Export,214526370
Qatar,Bahrain,Import,157697164
Qatar,Bahrain,Re-Export,49355699
Qatar,Comoros,Export,13579
Qatar,Comoros,Import,18507
Qatar,Comoros,Re-Export,13579
Qatar,Cyprus,Export,142716
Qatar,Cyprus,Import,8108516
Qatar,Cyprus,Re-Export,1605
Qatar,Djibouti,Export,750
Qatar,Djibouti,Import,2562705
Qatar,Djibouti,Re-Export,100
Qatar,Georgia,Export,4077
Qatar,Georgia,Import,194048
Qatar,Georgia,Re-Export,3115
Qatar,Iraq,Export,87041578
Qatar,Iraq,Import,361577
Qatar,Iraq,Re-Export,2824124
Qatar,Jordan,Export,122216946
Qatar,Jordan,Import,91056045
Qatar,Jordan,Re-Export,1703065
Qatar,Kuwait,Export,576224458
Qatar,Kuwait,Import,197214481
Qatar,Kuwait,Re-Export,18301681
Qatar,Lebanon,Export,6009807
Qatar,Lebanon,Import,93597163
Qatar,Lebanon,Re-Export,5773176
Qatar,Libya,Export,1484727
Qatar,Libya,Import,62558
Qatar,Libya,Re-Export,1480661
Qatar,Malta,Export,23361
Qatar,Malta,Import,3841014
Qatar,Malta,Re-Export,22425
Qatar,Mauritania,Export,226752
Qatar,Mauritania,Import,255044
Qatar,Mauritania,Re-Export,226240
Qatar,Morocco,Export,4829039
Qatar,Morocco,Import,15699790
Qatar,Morocco,Re-Export,390857
Qatar,Oman,Export,345304066
Qatar,Oman,Import,340652140
Qatar,Oman,Re-Export,12256950
Qatar,Pakistan,Export,89790356
Qatar,Pakistan,Import,88286635
Qatar,Pakistan,Re-Export,3465248
Qatar,Saudi Arabia,Export,340598480
Qatar,Saudi Arabia,Import,1019911271
Qatar,Saudi Arabia,Re-Export,75129556
Qatar,State of Palestine,Export,3149
Qatar,State of Palestine,Import,1473476
Qatar,State of Palestine,Re-Export,3149
Qatar,United Arab Emirates,Export,4815910504
Qatar,United Arab Emirates,Import,1871075189
Qatar,United Arab Emirates,Re-Export,203962838
Qatar,Yemen,Export,2664735
Qatar,Yemen,Import,5291223
Qatar,Yemen,Re-Export,546326
