yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2012,2012,Import,Georgia,31,Fertilizers,Central Asia,Asia,5791547
2012,2012,Import,Georgia,31,Fertilizers,Eastern Asia,Asia,74582
2012,2012,Import,Georgia,31,Fertilizers,Eastern Europe,Europe,1890644
2012,2012,Import,Georgia,31,Fertilizers,Northern America,Americas,1166
2012,2012,Import,Georgia,31,Fertilizers,Northern Europe,Europe,199902
2012,2012,Import,Georgia,31,Fertilizers,Southern Asia,Asia,194775
2012,2012,Import,Georgia,31,Fertilizers,Southern Europe,Europe,2255832
2012,2012,Import,Georgia,31,Fertilizers,Western Asia,Asia,544753
2012,2012,Import,Georgia,31,Fertilizers,Western Europe,Europe,280922
2012,2012,Import,Georgia,31,Fertilizers,World,World,13047079
