yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Re-Export,Pakistan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,303639.0,,30.3308401,71.247499,-36.8535712,174.7456809
2020,2020.0,Re-Export,Pakistan,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,257461.0,,30.3308401,71.247499,24.0002488,53.9994829
2020,2020.0,Re-Export,Pakistan,United Kingdom,35.0,Albuminoidal substances; modified starches; glues; enzymes,46177.0,,30.3308401,71.247499,54.7023545,-3.2765753
