yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2018,2018,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,206700,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2018,2018,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,1583,40.7696272,44.6736646,25.499703063807168,75.5024015339642
2018,2018,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,1750,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2018,2018,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,217370,40.7696272,44.6736646,,
2018,2018,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Georgia, Georgia,5003,40.7696272,44.6736646,,
2018,2018,Export,Armenia,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,1433,40.7696272,44.6736646,,
