yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Re-Import,Armenia,World,90.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof",10538.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2010,2010.0,Re-Import,Armenia,Finland,90.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof",125.0,,40.7696272,44.6736646,63.2467777,25.9209164
2010,2010.0,Re-Import,Armenia,France,90.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof",2395.0,,40.7696272,44.6736646,46.603354,1.8883335
2010,2010.0,Re-Import,Armenia,Germany,90.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof",4402.0,,40.7696272,44.6736646,51.1638175,10.4478313
2010,2010.0,Re-Import,Armenia,Japan,90.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof",186.0,,40.7696272,44.6736646,36.5748441,139.2394179
2010,2010.0,Re-Import,Armenia,Rep. of Korea,90.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof",80.0,,40.7696272,44.6736646,,
2010,2010.0,Re-Import,Armenia,United Kingdom,90.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof",326.0,,40.7696272,44.6736646,54.7023545,-3.2765753
2010,2010.0,Re-Import,Armenia,USA,90.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof",1386.0,,40.7696272,44.6736646,39.7837304,-100.445882
2010,2010.0,Re-Import,Armenia,"Areas, nes",90.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof",1638.0,,40.7696272,44.6736646,,
