yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2016,2016,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,800543,30.3308401,71.247499,37.977378106878206,73.97804075806764
2016,2016,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,1113124,30.3308401,71.247499,43.897683433510366,-100.08947125585888
2016,2016,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,261,30.3308401,71.247499,59.36075159783851,25.01346951967388
2016,2016,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Asia,Asia,9601,30.3308401,71.247499,25.499703063807168,75.5024015339642
2016,2016,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,29446,30.3308401,71.247499,40.12399607988535,20.742583178432696
2016,2016,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,21,30.3308401,71.247499,26.42921218083572,52.86847103284948
2016,2016,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,28651,30.3308401,71.247499,47.92172048214207,7.866753258497997
2016,2016,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,2056706,30.3308401,71.247499,,
