yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2010.0,2010.0,Export,Afghanistan,2.0,Meat and edible meat offal,World,World,1024875.0,33.7680065,66.2385139,,,22010Afghanistan,World,World,48485896.0
2010.0,2010.0,Export,Afghanistan,4.0,Dairy produce; birds eggs; natural honey;,World,World,35977.0,33.7680065,66.2385139,,,42010Afghanistan,World,World,35379813.0
2010.0,2010.0,Export,Afghanistan,5.0,"Products of animal origin, not elsewhere specified",World,World,1463800.0,33.7680065,66.2385139,,,52010Afghanistan,,,
2010.0,2010.0,Export,Afghanistan,7.0,Edible vegetables and certain roots and tubers,World,World,16303432.0,33.7680065,66.2385139,,,72010Afghanistan,World,World,14830492.0
2010.0,2010.0,Export,Afghanistan,8.0,Edible fruit and nuts; peel of citrus fruit or melons,World,World,135996770.0,33.7680065,66.2385139,,,82010Afghanistan,World,World,3255556.0
2010.0,2010.0,Export,Afghanistan,9.0,"Coffee, tea, matΦ and spices",World,World,16690601.0,33.7680065,66.2385139,,,92010Afghanistan,World,World,38049992.0
2010.0,2010.0,Export,Afghanistan,10.0,Cereals,World,World,54000.0,33.7680065,66.2385139,,,102010Afghanistan,World,World,25122351.0
2010.0,2010.0,Export,Afghanistan,12.0,Oil seeds and oleaginous fruits,World,World,33440157.0,33.7680065,66.2385139,,,122010Afghanistan,World,World,547156.0
2010.0,2010.0,Export,Afghanistan,13.0,"Lac; gums, resins and other vegetable saps and extracts",World,World,40098805.0,33.7680065,66.2385139,,,132010Afghanistan,,,
2010.0,2010.0,Export,Afghanistan,15.0,Animal or vegetable fats and oils,World,World,39647.0,33.7680065,66.2385139,,,152010Afghanistan,World,World,119306562.0
2010.0,2010.0,Export,Afghanistan,25.0,Salt; sulfur; earths and stone; plastering materials,World,World,1069280.0,33.7680065,66.2385139,,,252010Afghanistan,World,World,342444.0
2010.0,2010.0,Export,Afghanistan,41.0,Raw hides and skins (other than fur skins) and leather,World,World,14675589.0,33.7680065,66.2385139,,,412010Afghanistan,,,
2010.0,2010.0,Export,Afghanistan,42.0,Articles of leather; saddlery and harness,World,World,25906.0,33.7680065,66.2385139,,,422010Afghanistan,World,World,4128349.0
2010.0,2010.0,Export,Afghanistan,51.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",World,World,13423068.0,33.7680065,66.2385139,,,512010Afghanistan,,,
2010.0,2010.0,Export,Afghanistan,52.0,Cotton,World,World,17751971.0,33.7680065,66.2385139,,,522010Afghanistan,World,World,4216844.0
2010.0,2010.0,Export,Afghanistan,57.0,Carpets and other textile floor coverings,World,World,70016063.0,33.7680065,66.2385139,,,572010Afghanistan,World,World,9100557.0
2010.0,2010.0,Export,Afghanistan,68.0,"Articles of stone, plaster, cement, asbestos, mica or similar materials",World,World,6204000.0,33.7680065,66.2385139,,,682010Afghanistan,World,World,192253036.0
2010.0,2010.0,Export,Afghanistan,99.0,Commodities not specified according to kind,World,World,20169695.0,33.7680065,66.2385139,,,992010Afghanistan,World,World,568105497.0
