yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Import,Azerbaijan,World,81.0,Other base metals; cermets; articles thereof,119967.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2005,2005.0,Import,Azerbaijan,Germany,81.0,Other base metals; cermets; articles thereof,219.0,,40.3936294,47.7872508,51.1638175,10.4478313
2005,2005.0,Import,Azerbaijan,Russian Federation,81.0,Other base metals; cermets; articles thereof,83140.0,,40.3936294,47.7872508,64.6863136,97.7453061
2005,2005.0,Import,Azerbaijan,Sweden,81.0,Other base metals; cermets; articles thereof,239.0,,40.3936294,47.7872508,59.6749712,14.5208584
2005,2005.0,Import,Azerbaijan,Turkey,81.0,Other base metals; cermets; articles thereof,1850.0,,40.3936294,47.7872508,38.9597594,34.9249653
2005,2005.0,Import,Azerbaijan,United Kingdom,81.0,Other base metals; cermets; articles thereof,18440.0,,40.3936294,47.7872508,54.7023545,-3.2765753
2005,2005.0,Import,Azerbaijan,USA,81.0,Other base metals; cermets; articles thereof,16078.0,,40.3936294,47.7872508,39.7837304,-100.445882
