yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Export,Libya,World,81.0,Other base metals; cermets; articles thereof,264327.0,,26.8234472,18.1236723,-36.8535712,174.7456809
2016,2016.0,Export,Libya,Netherlands,81.0,Other base metals; cermets; articles thereof,783.0,,26.8234472,18.1236723,52.2434979,5.6343227
2016,2016.0,Export,Libya,Turkey,81.0,Other base metals; cermets; articles thereof,263544.0,,26.8234472,18.1236723,38.9597594,34.9249653
